>>> Initializing clothing shape model...
>>> Star initialized.
>>> Get parameters list...
>>> Length of pose: 231
>>> Length of shape: 1
>>> Length of data: 231
self.base_body_list is 
['../../Data/base_body/pose_0153/subject_0000_params.json', '../../Data/base_body/pose_0079/subject_0000_params.json', '../../Data/base_body/pose_0133/subject_0000_params.json', '../../Data/base_body/pose_0206/subject_0000_params.json', '../../Data/base_body/pose_0023/subject_0000_params.json', '../../Data/base_body/pose_0144/subject_0000_params.json', '../../Data/base_body/pose_0202/subject_0000_params.json', '../../Data/base_body/pose_0191/subject_0000_params.json', '../../Data/base_body/pose_0222/subject_0000_params.json', '../../Data/base_body/pose_0041/subject_0000_params.json', '../../Data/base_body/pose_0109/subject_0000_params.json', '../../Data/base_body/pose_0168/subject_0000_params.json', '../../Data/base_body/pose_0224/subject_0000_params.json', '../../Data/base_body/pose_0215/subject_0000_params.json', '../../Data/base_body/pose_0143/subject_0000_params.json', '../../Data/base_body/pose_0227/subject_0000_params.json', '../../Data/base_body/pose_0062/subject_0000_params.json', '../../Data/base_body/pose_0016/subject_0000_params.json', '../../Data/base_body/pose_0054/subject_0000_params.json', '../../Data/base_body/pose_0204/subject_0000_params.json', '../../Data/base_body/pose_0162/subject_0000_params.json', '../../Data/base_body/pose_0130/subject_0000_params.json', '../../Data/base_body/pose_0134/subject_0000_params.json', '../../Data/base_body/pose_0066/subject_0000_params.json', '../../Data/base_body/pose_0212/subject_0000_params.json', '../../Data/base_body/pose_0157/subject_0000_params.json', '../../Data/base_body/pose_0028/subject_0000_params.json', '../../Data/base_body/pose_0189/subject_0000_params.json', '../../Data/base_body/pose_0029/subject_0000_params.json', '../../Data/base_body/pose_0000/subject_0000_params.json', '../../Data/base_body/pose_0158/subject_0000_params.json', '../../Data/base_body/pose_0177/subject_0000_params.json', '../../Data/base_body/pose_0164/subject_0000_params.json', '../../Data/base_body/pose_0119/subject_0000_params.json', '../../Data/base_body/pose_0190/subject_0000_params.json', '../../Data/base_body/pose_0076/subject_0000_params.json', '../../Data/base_body/pose_0086/subject_0000_params.json', '../../Data/base_body/pose_0207/subject_0000_params.json', '../../Data/base_body/pose_0040/subject_0000_params.json', '../../Data/base_body/pose_0084/subject_0000_params.json', '../../Data/base_body/pose_0220/subject_0000_params.json', '../../Data/base_body/pose_0159/subject_0000_params.json', '../../Data/base_body/pose_0179/subject_0000_params.json', '../../Data/base_body/pose_0030/subject_0000_params.json', '../../Data/base_body/pose_0007/subject_0000_params.json', '../../Data/base_body/pose_0200/subject_0000_params.json', '../../Data/base_body/pose_0141/subject_0000_params.json', '../../Data/base_body/pose_0138/subject_0000_params.json', '../../Data/base_body/pose_0203/subject_0000_params.json', '../../Data/base_body/pose_0176/subject_0000_params.json', '../../Data/base_body/pose_0165/subject_0000_params.json', '../../Data/base_body/pose_0052/subject_0000_params.json', '../../Data/base_body/pose_0090/subject_0000_params.json', '../../Data/base_body/pose_0001/subject_0000_params.json', '../../Data/base_body/pose_0063/subject_0000_params.json', '../../Data/base_body/pose_0122/subject_0000_params.json', '../../Data/base_body/pose_0194/subject_0000_params.json', '../../Data/base_body/pose_0132/subject_0000_params.json', '../../Data/base_body/pose_0099/subject_0000_params.json', '../../Data/base_body/pose_0147/subject_0000_params.json', '../../Data/base_body/pose_0142/subject_0000_params.json', '../../Data/base_body/pose_0014/subject_0000_params.json', '../../Data/base_body/pose_0137/subject_0000_params.json', '../../Data/base_body/pose_0107/subject_0000_params.json', '../../Data/base_body/pose_0201/subject_0000_params.json', '../../Data/base_body/pose_0195/subject_0000_params.json', '../../Data/base_body/pose_0015/subject_0000_params.json', '../../Data/base_body/pose_0002/subject_0000_params.json', '../../Data/base_body/pose_0020/subject_0000_params.json', '../../Data/base_body/pose_0003/subject_0000_params.json', '../../Data/base_body/pose_0211/subject_0000_params.json', '../../Data/base_body/pose_0102/subject_0000_params.json', '../../Data/base_body/pose_0231/subject_0000_params.json', '../../Data/base_body/pose_0019/subject_0000_params.json', '../../Data/base_body/pose_0217/subject_0000_params.json', '../../Data/base_body/pose_0175/subject_0000_params.json', '../../Data/base_body/pose_0181/subject_0000_params.json', '../../Data/base_body/pose_0043/subject_0000_params.json', '../../Data/base_body/pose_0106/subject_0000_params.json', '../../Data/base_body/pose_0139/subject_0000_params.json', '../../Data/base_body/pose_0101/subject_0000_params.json', '../../Data/base_body/pose_0128/subject_0000_params.json', '../../Data/base_body/pose_0053/subject_0000_params.json', '../../Data/base_body/pose_0115/subject_0000_params.json', '../../Data/base_body/pose_0193/subject_0000_params.json', '../../Data/base_body/pose_0111/subject_0000_params.json', '../../Data/base_body/pose_0123/subject_0000_params.json', '../../Data/base_body/pose_0117/subject_0000_params.json', '../../Data/base_body/pose_0089/subject_0000_params.json', '../../Data/base_body/pose_0182/subject_0000_params.json', '../../Data/base_body/pose_0108/subject_0000_params.json', '../../Data/base_body/pose_0073/subject_0000_params.json', '../../Data/base_body/pose_0056/subject_0000_params.json', '../../Data/base_body/pose_0226/subject_0000_params.json', '../../Data/base_body/pose_0037/subject_0000_params.json', '../../Data/base_body/pose_0218/subject_0000_params.json', '../../Data/base_body/pose_0088/subject_0000_params.json', '../../Data/base_body/pose_0009/subject_0000_params.json', '../../Data/base_body/pose_0196/subject_0000_params.json', '../../Data/base_body/pose_0083/subject_0000_params.json', '../../Data/base_body/pose_0100/subject_0000_params.json', '../../Data/base_body/pose_0039/subject_0000_params.json', '../../Data/base_body/pose_0032/subject_0000_params.json', '../../Data/base_body/pose_0024/subject_0000_params.json', '../../Data/base_body/pose_0209/subject_0000_params.json', '../../Data/base_body/pose_0171/subject_0000_params.json', '../../Data/base_body/pose_0044/subject_0000_params.json', '../../Data/base_body/pose_0184/subject_0000_params.json', '../../Data/base_body/pose_0098/subject_0000_params.json', '../../Data/base_body/pose_0091/subject_0000_params.json', '../../Data/base_body/pose_0049/subject_0000_params.json', '../../Data/base_body/pose_0047/subject_0000_params.json', '../../Data/base_body/pose_0048/subject_0000_params.json', '../../Data/base_body/pose_0036/subject_0000_params.json', '../../Data/base_body/pose_0081/subject_0000_params.json', '../../Data/base_body/pose_0183/subject_0000_params.json', '../../Data/base_body/pose_0146/subject_0000_params.json', '../../Data/base_body/pose_0077/subject_0000_params.json', '../../Data/base_body/pose_0124/subject_0000_params.json', '../../Data/base_body/pose_0150/subject_0000_params.json', '../../Data/base_body/pose_0125/subject_0000_params.json', '../../Data/base_body/pose_0092/subject_0000_params.json', '../../Data/base_body/pose_0093/subject_0000_params.json', '../../Data/base_body/pose_0121/subject_0000_params.json', '../../Data/base_body/pose_0033/subject_0000_params.json', '../../Data/base_body/pose_0027/subject_0000_params.json', '../../Data/base_body/pose_0149/subject_0000_params.json', '../../Data/base_body/pose_0061/subject_0000_params.json', '../../Data/base_body/pose_0205/subject_0000_params.json', '../../Data/base_body/pose_0155/subject_0000_params.json', '../../Data/base_body/pose_0095/subject_0000_params.json', '../../Data/base_body/pose_0116/subject_0000_params.json', '../../Data/base_body/pose_0004/subject_0000_params.json', '../../Data/base_body/pose_0145/subject_0000_params.json', '../../Data/base_body/pose_0192/subject_0000_params.json', '../../Data/base_body/pose_0174/subject_0000_params.json', '../../Data/base_body/pose_0064/subject_0000_params.json', '../../Data/base_body/pose_0018/subject_0000_params.json', '../../Data/base_body/pose_0186/subject_0000_params.json', '../../Data/base_body/pose_0229/subject_0000_params.json', '../../Data/base_body/pose_0110/subject_0000_params.json', '../../Data/base_body/pose_0120/subject_0000_params.json', '../../Data/base_body/pose_0017/subject_0000_params.json', '../../Data/base_body/pose_0148/subject_0000_params.json', '../../Data/base_body/pose_0008/subject_0000_params.json', '../../Data/base_body/pose_0225/subject_0000_params.json', '../../Data/base_body/pose_0057/subject_0000_params.json', '../../Data/base_body/pose_0058/subject_0000_params.json', '../../Data/base_body/pose_0067/subject_0000_params.json', '../../Data/base_body/pose_0131/subject_0000_params.json', '../../Data/base_body/pose_0012/subject_0000_params.json', '../../Data/base_body/pose_0161/subject_0000_params.json', '../../Data/base_body/pose_0087/subject_0000_params.json', '../../Data/base_body/pose_0129/subject_0000_params.json', '../../Data/base_body/pose_0223/subject_0000_params.json', '../../Data/base_body/pose_0210/subject_0000_params.json', '../../Data/base_body/pose_0096/subject_0000_params.json', '../../Data/base_body/pose_0060/subject_0000_params.json', '../../Data/base_body/pose_0082/subject_0000_params.json', '../../Data/base_body/pose_0104/subject_0000_params.json', '../../Data/base_body/pose_0185/subject_0000_params.json', '../../Data/base_body/pose_0180/subject_0000_params.json', '../../Data/base_body/pose_0127/subject_0000_params.json', '../../Data/base_body/pose_0188/subject_0000_params.json', '../../Data/base_body/pose_0050/subject_0000_params.json', '../../Data/base_body/pose_0046/subject_0000_params.json', '../../Data/base_body/pose_0187/subject_0000_params.json', '../../Data/base_body/pose_0065/subject_0000_params.json', '../../Data/base_body/pose_0197/subject_0000_params.json', '../../Data/base_body/pose_0071/subject_0000_params.json', '../../Data/base_body/pose_0011/subject_0000_params.json', '../../Data/base_body/pose_0069/subject_0000_params.json', '../../Data/base_body/pose_0072/subject_0000_params.json', '../../Data/base_body/pose_0213/subject_0000_params.json', '../../Data/base_body/pose_0094/subject_0000_params.json', '../../Data/base_body/pose_0156/subject_0000_params.json', '../../Data/base_body/pose_0230/subject_0000_params.json', '../../Data/base_body/pose_0034/subject_0000_params.json', '../../Data/base_body/pose_0022/subject_0000_params.json', '../../Data/base_body/pose_0103/subject_0000_params.json', '../../Data/base_body/pose_0005/subject_0000_params.json', '../../Data/base_body/pose_0167/subject_0000_params.json', '../../Data/base_body/pose_0232/subject_0000_params.json', '../../Data/base_body/pose_0170/subject_0000_params.json', '../../Data/base_body/pose_0068/subject_0000_params.json', '../../Data/base_body/pose_0214/subject_0000_params.json', '../../Data/base_body/pose_0055/subject_0000_params.json', '../../Data/base_body/pose_0075/subject_0000_params.json', '../../Data/base_body/pose_0140/subject_0000_params.json', '../../Data/base_body/pose_0045/subject_0000_params.json', '../../Data/base_body/pose_0221/subject_0000_params.json', '../../Data/base_body/pose_0013/subject_0000_params.json', '../../Data/base_body/pose_0154/subject_0000_params.json', '../../Data/base_body/pose_0114/subject_0000_params.json', '../../Data/base_body/pose_0070/subject_0000_params.json', '../../Data/base_body/pose_0198/subject_0000_params.json', '../../Data/base_body/pose_0216/subject_0000_params.json', '../../Data/base_body/pose_0097/subject_0000_params.json', '../../Data/base_body/pose_0126/subject_0000_params.json', '../../Data/base_body/pose_0152/subject_0000_params.json', '../../Data/base_body/pose_0112/subject_0000_params.json', '../../Data/base_body/pose_0078/subject_0000_params.json', '../../Data/base_body/pose_0025/subject_0000_params.json', '../../Data/base_body/pose_0151/subject_0000_params.json', '../../Data/base_body/pose_0026/subject_0000_params.json', '../../Data/base_body/pose_0080/subject_0000_params.json', '../../Data/base_body/pose_0105/subject_0000_params.json', '../../Data/base_body/pose_0035/subject_0000_params.json', '../../Data/base_body/pose_0118/subject_0000_params.json', '../../Data/base_body/pose_0136/subject_0000_params.json', '../../Data/base_body/pose_0208/subject_0000_params.json', '../../Data/base_body/pose_0085/subject_0000_params.json', '../../Data/base_body/pose_0006/subject_0000_params.json', '../../Data/base_body/pose_0173/subject_0000_params.json', '../../Data/base_body/pose_0166/subject_0000_params.json', '../../Data/base_body/pose_0113/subject_0000_params.json', '../../Data/base_body/pose_0163/subject_0000_params.json', '../../Data/base_body/pose_0059/subject_0000_params.json', '../../Data/base_body/pose_0051/subject_0000_params.json', '../../Data/base_body/pose_0135/subject_0000_params.json', '../../Data/base_body/pose_0228/subject_0000_params.json', '../../Data/base_body/pose_0038/subject_0000_params.json', '../../Data/base_body/pose_0199/subject_0000_params.json', '../../Data/base_body/pose_0169/subject_0000_params.json', '../../Data/base_body/pose_0160/subject_0000_params.json', '../../Data/base_body/pose_0021/subject_0000_params.json', '../../Data/base_body/pose_0178/subject_0000_params.json', '../../Data/base_body/pose_0042/subject_0000_params.json', '../../Data/base_body/pose_0074/subject_0000_params.json', '../../Data/base_body/pose_0172/subject_0000_params.json', '../../Data/base_body/pose_0031/subject_0000_params.json']
../../Data/base_body/pose_0153/subject_0000/clothWhite2/subject_0000_clothWhite2-scale10.obj

>>> 100/231 loading...
training... 38100/500000: loss: 199.199
training... 38200/500000: loss: 192.383
training... 38300/500000: loss: 185.923
training... 38400/500000: loss: 181.418
training... 38500/500000: loss: 200.732
training... 38600/500000: loss: 189.932
training... 38700/500000: loss: 191.770
training... 38800/500000: loss: 208.275
training... 38900/500000: loss: 202.330
training... 39000/500000: loss: 214.124
training... 39100/500000: loss: 195.419
training... 39200/500000: loss: 176.958
training... 39300/500000: loss: 190.822
training... 39400/500000: loss: 187.836
training... 39500/500000: loss: 217.620
training... 39600/500000: loss: 187.550
training... 39700/500000: loss: 202.159
training... 39800/500000: loss: 173.545
training... 39900/500000: loss: 182.601
training... 40000/500000: loss: 192.239
training... 40100/500000: loss: 172.346
training... 40200/500000: loss: 178.244
training... 40300/500000: loss: 185.050
training... 40400/500000: loss: 183.570
training... 40500/500000: loss: 227.912
training... 40600/500000: loss: 188.844
training... 40700/500000: loss: 178.012
training... 40800/500000: loss: 190.583
training... 40900/500000: loss: 199.715
training... 41000/500000: loss: 183.294
training... 41100/500000: loss: 222.457
training... 41200/500000: loss: 198.902
training... 41300/500000: loss: 177.563
training... 41400/500000: loss: 193.701
training... 41500/500000: loss: 184.809
training... 41600/500000: loss: 190.642
training... 41700/500000: loss: 178.906
training... 41800/500000: loss: 175.392
training... 41900/500000: loss: 181.477
training... 42000/500000: loss: 188.163
training... 42100/500000: loss: 202.381
training... 42200/500000: loss: 190.030
training... 42300/500000: loss: 194.065
training... 42400/500000: loss: 186.665
training... 42500/500000: loss: 204.057
training... 42600/500000: loss: 182.413
training... 42700/500000: loss: 180.674
training... 42800/500000: loss: 198.411
training... 42900/500000: loss: 204.565
training... 43000/500000: loss: 204.970
training... 43100/500000: loss: 180.991
training... 43200/500000: loss: 179.561
training... 43300/500000: loss: 244.355
training... 43400/500000: loss: 193.046
training... 43500/500000: loss: 180.160
training... 43600/500000: loss: 205.736
training... 43700/500000: loss: 183.176
training... 43800/500000: loss: 187.986
training... 43900/500000: loss: 175.484
training... 44000/500000: loss: 203.686
training... 44100/500000: loss: 174.018
training... 44200/500000: loss: 181.199
training... 44300/500000: loss: 174.026
training... 44400/500000: loss: 185.134
training... 44500/500000: loss: 180.472
training... 44600/500000: loss: 185.598
training... 44700/500000: loss: 173.206
training... 44800/500000: loss: 177.312
training... 44900/500000: loss: 201.615
training... 45000/500000: loss: 180.507
training... 45100/500000: loss: 187.140
training... 45200/500000: loss: 189.316
training... 45300/500000: loss: 194.391
training... 45400/500000: loss: 189.078
training... 45500/500000: loss: 178.228
training... 45600/500000: loss: 184.241
training... 45700/500000: loss: 175.900
training... 45800/500000: loss: 179.427
training... 45900/500000: loss: 192.899
training... 46000/500000: loss: 182.065
training... 46100/500000: loss: 182.950
training... 46200/500000: loss: 218.429
training... 46300/500000: loss: 196.580
training... 46400/500000: loss: 193.429
training... 46500/500000: loss: 177.958
training... 46600/500000: loss: 173.978
training... 46700/500000: loss: 200.748
training... 46800/500000: loss: 183.048
training... 46900/500000: loss: 174.173
training... 47000/500000: loss: 168.421
training... 47100/500000: loss: 183.612
training... 47200/500000: loss: 169.434
training... 47300/500000: loss: 183.856
training... 47400/500000: loss: 198.439
training... 47500/500000: loss: 186.523
training... 47600/500000: loss: 177.882
training... 47700/500000: loss: 204.725
training... 47800/500000: loss: 187.543
training... 47900/500000: loss: 185.679
training... 48000/500000: loss: 191.352
training... 48100/500000: loss: 175.376
training... 48200/500000: loss: 175.382
training... 48300/500000: loss: 176.110
training... 48400/500000: loss: 184.430
training... 48500/500000: loss: 231.143
training... 48600/500000: loss: 169.213
training... 48700/500000: loss: 186.912
training... 48800/500000: loss: 190.988
training... 48900/500000: loss: 207.065
training... 49000/500000: loss: 190.472
training... 49100/500000: loss: 189.266
training... 49200/500000: loss: 178.191
training... 49300/500000: loss: 167.714
training... 49400/500000: loss: 202.784
training... 49500/500000: loss: 180.963
training... 49600/500000: loss: 175.894
training... 49700/500000: loss: 168.469
training... 49800/500000: loss: 184.652
training... 49900/500000: loss: 185.545
training... 50000/500000: loss: 175.210
training... 50100/500000: loss: 168.611
training... 50200/500000: loss: 178.500
training... 50300/500000: loss: 185.846
training... 50400/500000: loss: 180.115
training... 50500/500000: loss: 207.738
training... 50600/500000: loss: 185.960
training... 50700/500000: loss: 187.326
training... 50800/500000: loss: 184.205
training... 50900/500000: loss: 184.871
training... 51000/500000: loss: 195.287
training... 51100/500000: loss: 188.213
training... 51200/500000: loss: 169.450
training... 51300/500000: loss: 208.686
training... 51400/500000: loss: 175.881
training... 51500/500000: loss: 189.094
training... 51600/500000: loss: 183.226
training... 51700/500000: loss: 170.935
training... 51800/500000: loss: 172.529
training... 51900/500000: loss: 178.736
training... 52000/500000: loss: 191.298
training... 52100/500000: loss: 178.677
training... 52200/500000: loss: 170.444
training... 52300/500000: loss: 173.722
training... 52400/500000: loss: 184.338
training... 52500/500000: loss: 175.481
training... 52600/500000: loss: 175.358
training... 52700/500000: loss: 192.504
training... 52800/500000: loss: 176.881
training... 52900/500000: loss: 179.929
training... 53000/500000: loss: 184.909
training... 53100/500000: loss: 169.903
training... 53200/500000: loss: 190.259
training... 53300/500000: loss: 184.612
training... 53400/500000: loss: 181.428
training... 53500/500000: loss: 182.449
training... 53600/500000: loss: 174.052
training... 53700/500000: loss: 206.006
training... 53800/500000: loss: 183.974
training... 53900/500000: loss: 176.145
training... 54000/500000: loss: 170.641
training... 54100/500000: loss: 188.668
training... 54200/500000: loss: 161.343
training... 54300/500000: loss: 181.908
training... 54400/500000: loss: 169.389
training... 54500/500000: loss: 172.283
training... 54600/500000: loss: 212.606
training... 54700/500000: loss: 166.463
training... 54800/500000: loss: 163.560
training... 54900/500000: loss: 179.479
training... 55000/500000: loss: 176.799
training... 55100/500000: loss: 187.713
training... 55200/500000: loss: 191.946
training... 55300/500000: loss: 184.209
training... 55400/500000: loss: 173.242
training... 55500/500000: loss: 180.089
training... 55600/500000: loss: 195.218
training... 55700/500000: loss: 181.263
training... 55800/500000: loss: 179.281
training... 55900/500000: loss: 175.308
training... 56000/500000: loss: 193.215
training... 56100/500000: loss: 182.490
training... 56200/500000: loss: 174.804
training... 56300/500000: loss: 167.245
training... 56400/500000: loss: 188.801
training... 56500/500000: loss: 210.057
training... 56600/500000: loss: 180.128
training... 56700/500000: loss: 204.108
training... 56800/500000: loss: 172.170
training... 56900/500000: loss: 182.364
training... 57000/500000: loss: 173.300
training... 57100/500000: loss: 180.562
training... 57200/500000: loss: 171.234
training... 57300/500000: loss: 178.236
training... 57400/500000: loss: 184.232
training... 57500/500000: loss: 172.110
training... 57600/500000: loss: 166.610
training... 57700/500000: loss: 162.915
training... 57800/500000: loss: 211.256
training... 57900/500000: loss: 182.332
training... 58000/500000: loss: 181.687
training... 58100/500000: loss: 186.449
training... 58200/500000: loss: 173.237
training... 58300/500000: loss: 168.951
training... 58400/500000: loss: 171.653
training... 58500/500000: loss: 178.796
training... 58600/500000: loss: 167.355
training... 58700/500000: loss: 188.651
training... 58800/500000: loss: 180.133
training... 58900/500000: loss: 173.621
training... 59000/500000: loss: 172.698
training... 59100/500000: loss: 157.537
training... 59200/500000: loss: 175.599
training... 59300/500000: loss: 187.740
training... 59400/500000: loss: 180.391
training... 59500/500000: loss: 165.045
training... 59600/500000: loss: 170.919
training... 59700/500000: loss: 179.330
training... 59800/500000: loss: 167.981
training... 59900/500000: loss: 156.212
training... 60000/500000: loss: 174.978
training... 60100/500000: loss: 158.799
training... 60200/500000: loss: 170.872
training... 60300/500000: loss: 173.510
training... 60400/500000: loss: 173.252
training... 60500/500000: loss: 162.872
training... 60600/500000: loss: 166.931
training... 60700/500000: loss: 190.818
training... 60800/500000: loss: 174.053
training... 60900/500000: loss: 175.655
training... 61000/500000: loss: 161.205
training... 61100/500000: loss: 161.924
training... 61200/500000: loss: 168.898
training... 61300/500000: loss: 181.882
training... 61400/500000: loss: 174.411
training... 61500/500000: loss: 161.746
training... 61600/500000: loss: 162.528
training... 61700/500000: loss: 180.298
training... 61800/500000: loss: 164.566
training... 61900/500000: loss: 165.727
training... 62000/500000: loss: 183.645
training... 62100/500000: loss: 169.075
training... 62200/500000: loss: 162.654
training... 62300/500000: loss: 185.295
training... 62400/500000: loss: 178.307
training... 62500/500000: loss: 172.885
training... 62600/500000: loss: 165.621
training... 62700/500000: loss: 170.663
training... 62800/500000: loss: 175.115
training... 62900/500000: loss: 173.907
training... 63000/500000: loss: 167.726
training... 63100/500000: loss: 217.265
training... 63200/500000: loss: 161.833
training... 63300/500000: loss: 172.595
training... 63400/500000: loss: 180.087
training... 63500/500000: loss: 173.924
training... 63600/500000: loss: 193.413
training... 63700/500000: loss: 193.342
training... 63800/500000: loss: 165.068
training... 63900/500000: loss: 168.395
training... 64000/500000: loss: 170.458
training... 64100/500000: loss: 176.641
training... 64200/500000: loss: 178.206
training... 64300/500000: loss: 182.908
training... 64400/500000: loss: 164.021
training... 64500/500000: loss: 171.495
training... 64600/500000: loss: 174.528
training... 64700/500000: loss: 157.137
training... 64800/500000: loss: 157.279
training... 64900/500000: loss: 171.011
training... 65000/500000: loss: 176.705
training... 65100/500000: loss: 176.988
training... 65200/500000: loss: 185.239
training... 65300/500000: loss: 172.326
training... 65400/500000: loss: 172.495
training... 65500/500000: loss: 166.200
training... 65600/500000: loss: 164.801
training... 65700/500000: loss: 165.231
training... 65800/500000: loss: 168.343
training... 65900/500000: loss: 166.985
training... 66000/500000: loss: 159.604
training... 66100/500000: loss: 185.163
training... 66200/500000: loss: 166.932
training... 66300/500000: loss: 159.813
training... 66400/500000: loss: 190.631
training... 66500/500000: loss: 162.911
training... 66600/500000: loss: 185.554
training... 66700/500000: loss: 168.598
training... 66800/500000: loss: 163.980
training... 66900/500000: loss: 172.354
training... 67000/500000: loss: 167.408
training... 67100/500000: loss: 163.314
training... 67200/500000: loss: 170.172
training... 67300/500000: loss: 162.278
training... 67400/500000: loss: 165.942
training... 67500/500000: loss: 172.172
training... 67600/500000: loss: 172.726
training... 67700/500000: loss: 164.242
training... 67800/500000: loss: 168.483
training... 67900/500000: loss: 166.134
training... 68000/500000: loss: 173.631
training... 68100/500000: loss: 172.094
training... 68200/500000: loss: 164.014
training... 68300/500000: loss: 164.952
training... 68400/500000: loss: 173.143
training... 68500/500000: loss: 160.972
training... 68600/500000: loss: 161.655
training... 68700/500000: loss: 170.160
training... 68800/500000: loss: 158.372
training... 68900/500000: loss: 165.971
training... 69000/500000: loss: 169.963
training... 69100/500000: loss: 158.587
training... 69200/500000: loss: 159.909
training... 69300/500000: loss: 171.401
training... 69400/500000: loss: 164.037
training... 69500/500000: loss: 176.013
training... 69600/500000: loss: 164.391
training... 69700/500000: loss: 151.495
training... 69800/500000: loss: 153.443
training... 69900/500000: loss: 157.786
training... 70000/500000: loss: 187.127
training... 70100/500000: loss: 182.301
training... 70200/500000: loss: 167.238
training... 70300/500000: loss: 160.473
training... 70400/500000: loss: 165.161
training... 70500/500000: loss: 160.689
training... 70600/500000: loss: 169.718
training... 70700/500000: loss: 164.551
training... 70800/500000: loss: 165.008
training... 70900/500000: loss: 171.505
training... 71000/500000: loss: 168.673
training... 71100/500000: loss: 172.118
training... 71200/500000: loss: 169.030
training... 71300/500000: loss: 179.488
training... 71400/500000: loss: 157.900
training... 71500/500000: loss: 173.674
training... 71600/500000: loss: 159.863
training... 71700/500000: loss: 149.709
training... 71800/500000: loss: 160.543
training... 71900/500000: loss: 166.343
training... 72000/500000: loss: 159.391
training... 72100/500000: loss: 167.219
training... 72200/500000: loss: 157.518
training... 72300/500000: loss: 158.777
training... 72400/500000: loss: 159.773
training... 72500/500000: loss: 158.126
training... 72600/500000: loss: 169.856
training... 72700/500000: loss: 173.170
training... 72800/500000: loss: 161.400
training... 72900/500000: loss: 159.752
training... 73000/500000: loss: 166.154
training... 73100/500000: loss: 173.255
training... 73200/500000: loss: 149.484
training... 73300/500000: loss: 156.544
training... 73400/500000: loss: 164.636
training... 73500/500000: loss: 166.388
training... 73600/500000: loss: 156.118
training... 73700/500000: loss: 170.879
training... 73800/500000: loss: 151.732
training... 73900/500000: loss: 158.069
training... 74000/500000: loss: 166.684
training... 74100/500000: loss: 154.758
training... 74200/500000: loss: 170.155
training... 74300/500000: loss: 166.072
training... 74400/500000: loss: 164.624
training... 74500/500000: loss: 163.070
training... 74600/500000: loss: 171.954
training... 74700/500000: loss: 165.339
training... 74800/500000: loss: 174.012
training... 74900/500000: loss: 157.118
training... 75000/500000: loss: 180.257
training... 75100/500000: loss: 164.956
training... 75200/500000: loss: 166.506
training... 75300/500000: loss: 167.540
training... 75400/500000: loss: 165.417
training... 75500/500000: loss: 154.847
training... 75600/500000: loss: 159.573
training... 75700/500000: loss: 151.033
training... 75800/500000: loss: 156.646
training... 75900/500000: loss: 157.997
training... 76000/500000: loss: 162.071
training... 76100/500000: loss: 164.763
training... 76200/500000: loss: 166.656
training... 76300/500000: loss: 171.815
training... 76400/500000: loss: 166.260
training... 76500/500000: loss: 160.391
training... 76600/500000: loss: 167.931
training... 76700/500000: loss: 159.354
training... 76800/500000: loss: 152.563
training... 76900/500000: loss: 159.446
training... 77000/500000: loss: 152.761
training... 77100/500000: loss: 156.457
training... 77200/500000: loss: 163.641
training... 77300/500000: loss: 155.233
training... 77400/500000: loss: 156.333
training... 77500/500000: loss: 157.385
training... 77600/500000: loss: 152.781
training... 77700/500000: loss: 152.567
training... 77800/500000: loss: 154.727
training... 77900/500000: loss: 173.936
training... 78000/500000: loss: 154.780
training... 78100/500000: loss: 173.976
training... 78200/500000: loss: 182.298
training... 78300/500000: loss: 153.949
training... 78400/500000: loss: 162.801
training... 78500/500000: loss: 154.308
training... 78600/500000: loss: 160.642
training... 78700/500000: loss: 147.835
training... 78800/500000: loss: 164.006
training... 78900/500000: loss: 164.016
training... 79000/500000: loss: 149.125
training... 79100/500000: loss: 169.332
training... 79200/500000: loss: 160.762
training... 79300/500000: loss: 159.003
training... 79400/500000: loss: 163.146
training... 79500/500000: loss: 154.157
training... 79600/500000: loss: 154.059
training... 79700/500000: loss: 155.475
training... 79800/500000: loss: 161.319
training... 79900/500000: loss: 161.766
training... 80000/500000: loss: 156.317
training... 80100/500000: loss: 161.147
training... 80200/500000: loss: 174.535
training... 80300/500000: loss: 163.348
training... 80400/500000: loss: 167.482
training... 80500/500000: loss: 152.212
training... 80600/500000: loss: 165.821
training... 80700/500000: loss: 166.447
training... 80800/500000: loss: 150.786
training... 80900/500000: loss: 165.666
training... 81000/500000: loss: 151.928
training... 81100/500000: loss: 166.918
training... 81200/500000: loss: 161.581
training... 81300/500000: loss: 157.649
training... 81400/500000: loss: 170.135
training... 81500/500000: loss: 158.624
training... 81600/500000: loss: 166.095
training... 81700/500000: loss: 150.397
training... 81800/500000: loss: 150.115
training... 81900/500000: loss: 161.516
training... 82000/500000: loss: 169.894
training... 82100/500000: loss: 160.083
training... 82200/500000: loss: 167.829
training... 82300/500000: loss: 143.176
training... 82400/500000: loss: 161.328
training... 82500/500000: loss: 168.062
training... 82600/500000: loss: 157.289
training... 82700/500000: loss: 159.059
training... 82800/500000: loss: 153.480
training... 82900/500000: loss: 159.879
training... 83000/500000: loss: 159.045
training... 83100/500000: loss: 159.643
training... 83200/500000: loss: 150.636
training... 83300/500000: loss: 155.357
training... 83400/500000: loss: 158.018
training... 83500/500000: loss: 160.217
training... 83600/500000: loss: 165.917
training... 83700/500000: loss: 153.713
training... 83800/500000: loss: 151.377
training... 83900/500000: loss: 150.815
training... 84000/500000: loss: 164.015
training... 84100/500000: loss: 152.213
